ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
109,4/11/2025,4,0.507000029,0.475,26.5,524.1129761,526.78302,381.894989,144.8880005,2,7.68295002,83.55539703,18.92070007,0.49000001,1.730000019,7.06799984,9.423999786,0.996703982,9.970089912,5087.580078,12590.90039,
110,4/11/2025,4,0.513000011,0.475,26.5,530.789978,533.492981,384.0549927,149.4369965,2,7.875510216,83.02269745,19.03890038,0.479999989,1.69599998,7.06799984,9.423999786,0.996643007,9.970089912,5084.959961,12586.90039,
111,4/11/2025,4,0.518999994,0.475,26.5,537.1779785,539.9140015,380.9779968,158.9360046,2,8.289679527,82.12259674,19.23970032,0.611999989,1.743999958,7.06799984,9.423999786,0.996520996,9.819029808,5085.120117,12588.09961,
112,4/11/2025,4,0.504999995,0.475,26.5,521.6989746,524.3560181,374.5710144,149.7850037,2,7.873439789,81.12059784,19.08460045,0.541999996,1.620000005,7.06799984,9.423999786,0.996825993,10.12119961,5088.080078,12592.09961,
113,4/11/2025,4,0.518999994,0.475,26.5,536.4849854,539.2180176,379.4100037,159.8079987,2,8.266690254,81.06199646,19.39430046,0.536000013,1.735999942,7.06799984,9.423999786,0.996765018,10.12119961,5088.779785,12591.2998,
114,4/11/2025,4,0.518999994,0.475,26.5,537.1309814,539.8670044,375.223999,164.6419983,2,8.500359535,80.52159882,19.43530083,0.579999983,1.694000006,7.06799984,9.423999786,0.996581972,9.919739723,5086.379883,12592.09961,
115,4/11/2025,4,0.521000028,0.475,26.5,538.7979736,541.5419922,376.8640137,164.6790009,2,8.441289902,79.83630371,19.5720005,0.515999973,1.75999999,7.06799984,9.423999786,0.996765018,10.02040005,5087.450195,12591.2998,
116,4/11/2025,4,0.518999994,0.475,26.5,536.4760132,539.2080078,373.6480103,165.5590057,2,8.463150024,79.49430084,19.62829971,0.518000007,1.75,7.06799984,9.423999786,0.996643007,9.869379997,5086.680176,12588.5,
117,4/11/2025,4,0.523999989,0.475,26.5,542.197998,544.9589844,375.4179993,169.5410004,2,8.5311203,78.10520172,19.93530083,0.610000014,1.815999985,7.06799984,9.423999786,0.996887028,10.07079983,5089.850098,12594.09961,
118,4/11/2025,4,0.523999989,0.475,26.5,542.7670288,545.5310059,370.4909973,175.0399933,2,8.842280388,77.52320099,19.86129951,0.558000028,1.731999993,7.06799984,9.423999786,0.996703982,9.970089912,5087.52002,12590.09961,
119,4/11/2025,4,0.521000028,0.475,26.5,538.7139893,541.4569702,371.1359863,170.3220062,2,8.54253006,77.58149719,20.00279999,0.60799998,1.725999951,7.06799984,9.423999786,0.996765018,10.02040005,5087.890137,12592.09961,
120,4/11/2025,4,0.518999994,0.475,26.5,537.289978,540.0269775,368.7640076,171.2630005,2,8.606969833,76.54940033,19.96389961,0.497999996,1.771999955,7.06799984,9.423999786,0.996703982,9.970089912,5087.330078,12593.2998,
121,4/11/2025,4,0.528999984,0.475,26.5,547.3049927,550.0930176,374.6400146,175.4519958,2,8.724060059,76.94930267,20.1692009,0.574000001,1.89199996,7.06799984,9.423999786,0.99713099,10.17150021,5088.970215,12598.2002,
122,4/11/2025,4,0.519999981,0.475,26.5,537.992981,540.7329712,356.2030029,184.5299988,2,9.32254982,73.09559631,19.85449982,0.547999978,1.820000052,7.06799984,9.423999786,0.996948004,10.17150021,5089.589844,12596.59961,
